step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
38,CASH_IN,248765.99,C823632989,5074705.57,5323471.55,C1888207282,4429058.14,4180292.15,0.0,0.0
41,CASH_OUT,68100.6,C1433679746,0.0,0.0,C1971086325,3009761.29,3868136.3,0.0,0.0
36,CASH_OUT,265238.62,C1084459256,36796.0,0.0,C552528802,144843.72,410082.34,0.0,0.0
18,CASH_OUT,147620.39,C1261473765,0.0,0.0,C755074139,362719.82,510340.2,0.0,0.0
39,CASH_OUT,201584.49,C192435406,0.0,0.0,C1761861940,7827768.64,8029353.12,0.0,0.0
44,CASH_IN,88303.38,C1403711388,16990401.05,17078704.43,C1634206907,602100.64,410932.87,0.0,0.0
39,PAYMENT,12445.17,C840170481,123.0,0.0,M1148139939,0.0,0.0,0.0,0.0
46,CASH_OUT,79780.92,C1163992590,0.0,0.0,C563457965,1426481.33,1506262.25,0.0,0.0
44,CASH_OUT,131377.93,C295095914,358379.0,227001.07,C2131497419,1245272.14,1376650.06,0.0,0.0
35,CASH_OUT,280313.34,C1491842840,3805.0,0.0,C1096106161,1155973.96,1436287.31,0.0,0.0
42,PAYMENT,8605.29,C465322990,294501.47,285896.18,M1544402070,0.0,0.0,0.0,0.0
12,CASH_OUT,231767.48,C1284619483,403997.0,172229.52,C1324885855,1957218.56,2574131.74,0.0,0.0
37,CASH_OUT,381098.75,C1586192594,24.0,0.0,C1449491906,5266.87,672203.46,0.0,0.0
17,CASH_IN,259905.51,C1841903211,2689946.13,2949851.63,C1736205699,842347.3,582441.8,0.0,0.0
14,CASH_OUT,35264.64,C1764134064,66441.0,31176.36,C1371783479,0.0,418757.09,0.0,0.0
33,TRANSFER,775065.97,C1931703364,210192.59,0.0,C1491644276,4092396.44,4867462.41,0.0,0.0
43,PAYMENT,1629.99,C356935418,0.0,0.0,M1952139819,0.0,0.0,0.0,0.0
33,TRANSFER,440911.64,C1004511805,355601.0,0.0,C946521685,599276.9,1040188.54,0.0,0.0
45,PAYMENT,12462.73,C913041344,21305.0,8842.27,M1564430355,0.0,0.0,0.0,0.0
18,CASH_OUT,186211.95,C985032556,0.0,0.0,C1490650887,544853.0,45774.58,0.0,0.0
19,PAYMENT,5815.35,C2030281294,6579.0,763.65,M872675344,0.0,0.0,0.0,0.0
36,TRANSFER,145707.65,C1469071034,2494.0,0.0,C75177526,151580.45,297288.1,0.0,0.0
14,CASH_OUT,117390.69,C434527311,35840.0,0.0,C2075529855,0.0,278504.42,0.0,0.0
19,CASH_IN,19270.45,C950733967,2263.0,21533.45,C1078282583,0.0,0.0,0.0,0.0
35,CASH_OUT,172949.32,C994990286,15041.0,0.0,C555304309,0.0,172949.32,0.0,0.0
15,CASH_OUT,81294.47,C1678833101,32308.0,0.0,C111636207,6334844.39,6683383.16,0.0,0.0
10,PAYMENT,23672.82,C110597459,258044.0,234371.18,M1101726136,0.0,0.0,0.0,0.0
15,CASH_OUT,257944.18,C300326284,0.0,0.0,C141213117,1254025.4,1511969.57,0.0,0.0
8,CASH_IN,339199.32,C1345351549,60848.0,400047.32,C1219161283,73841.68,0.0,0.0,0.0
19,TRANSFER,35649.28,C937384566,0.0,0.0,C660921661,3722259.08,3928458.65,0.0,0.0
83,TRANSFER,2498370.12,C1058391661,2498370.12,0.0,C167823915,0.0,0.0,1.0,0.0
93,CASH_IN,622433.8,C1252667659,1287044.01,1909477.81,C845799020,23926230.45,23303796.65,0.0,0.0
11,CASH_OUT,346674.41,C265049586,42239.0,0.0,C1271835801,6419816.0,6388464.53,0.0,0.0
22,PAYMENT,13452.6,C1324444118,70463.0,57010.4,M1808595037,0.0,0.0,0.0,0.0
7,CASH_IN,145146.54,C1863366743,5368992.13,5514138.67,C1914282536,205454.88,126832.89,0.0,0.0
43,CASH_IN,181428.74,C1592238492,3648323.3,3829752.04,C1926706724,989206.58,807777.83,0.0,0.0
16,CASH_IN,186265.75,C1321257232,6680551.15,6866816.9,C1958561859,273380.49,87114.74,0.0,0.0
41,TRANSFER,104254.64,C1822927054,0.0,0.0,C1560294361,1001979.58,1106234.22,0.0,0.0
8,CASH_OUT,108946.84,C320279061,0.0,0.0,C294900736,187096.82,384446.11,0.0,0.0
40,CASH_OUT,138107.3,C1681624414,10315.0,0.0,C1731397441,517262.54,655369.84,0.0,0.0
13,PAYMENT,2508.77,C815630981,0.0,0.0,M1052348880,0.0,0.0,0.0,0.0
22,PAYMENT,2869.2,C487531309,51845.0,48975.8,M2004903998,0.0,0.0,0.0,0.0
39,CASH_IN,132826.19,C795360760,5470862.64,5603688.83,C1323400400,629936.76,497110.57,0.0,0.0
43,CASH_IN,42919.88,C284881833,14057744.26,14100664.15,C1054741264,985277.39,942357.5,0.0,0.0
12,PAYMENT,2408.63,C2127537663,102604.68,100196.05,M623519786,0.0,0.0,0.0,0.0
33,PAYMENT,25623.98,C249859847,11753.31,0.0,M1960223332,0.0,0.0,0.0,0.0
39,CASH_OUT,51623.69,C631231937,123596.0,71972.31,C776290381,255239.4,306863.1,0.0,0.0
23,CASH_OUT,42302.15,C2234540,0.0,0.0,C1287873278,88445.48,130747.63,0.0,0.0
19,PAYMENT,11423.48,C581755387,0.0,0.0,M627243201,0.0,0.0,0.0,0.0
9,CASH_OUT,379268.02,C633769459,0.0,0.0,C2084157350,1112431.44,2979311.9,0.0,0.0
18,CASH_IN,136405.14,C1346898870,1594995.52,1731400.66,C60216880,5813498.25,5677093.11,0.0,0.0
34,PAYMENT,7114.26,C414914894,750251.46,743137.2,M1510154507,0.0,0.0,0.0,0.0
34,PAYMENT,1252.1,C1439270234,0.0,0.0,M1577706242,0.0,0.0,0.0,0.0
18,CASH_OUT,85637.3,C1633569348,130550.42,44913.12,C1857704627,383601.92,469239.22,0.0,0.0
10,CASH_OUT,299407.15,C1521048817,0.0,0.0,C1031639563,7732413.07,8848194.11,0.0,0.0
19,PAYMENT,7873.08,C1817316586,219564.99,211691.91,M2136997149,0.0,0.0,0.0,0.0
40,PAYMENT,25134.94,C847206475,49634.0,24499.06,M316544665,0.0,0.0,0.0,0.0
17,CASH_IN,184871.88,C18808715,11323.0,196194.88,C708589066,13184759.42,12999887.53,0.0,0.0
22,CASH_OUT,78241.0,C1890864792,9878.0,0.0,C556682495,0.0,78241.0,0.0,0.0
19,CASH_OUT,182079.58,C1126389421,0.0,0.0,C1009195400,1270775.98,1452855.56,0.0,0.0
94,CASH_OUT,119444.33,C21729580,0.0,0.0,C1184674518,163785.62,283229.96,0.0,0.0
41,CASH_OUT,981.16,C998249942,276607.0,275625.84,C1136370866,2378587.85,2379569.01,0.0,0.0
17,PAYMENT,14685.53,C1649788097,0.0,0.0,M532699003,0.0,0.0,0.0,0.0
34,CASH_OUT,435802.41,C1561706600,0.0,0.0,C1751768780,1414177.37,2014215.59,0.0,0.0
40,TRANSFER,437588.09,C829198559,22752.0,0.0,C771303504,9892496.75,10330084.84,0.0,0.0
56,CASH_OUT,530733.43,C1486070505,530733.43,0.0,C1428831661,233066.99,763800.42,1.0,0.0
44,CASH_IN,37486.89,C1262740331,697.0,38183.89,C1998215576,0.0,0.0,0.0,0.0
16,PAYMENT,15561.59,C789023969,0.0,0.0,M137430961,0.0,0.0,0.0,0.0
7,CASH_OUT,359216.69,C1051589563,7069.28,0.0,C481402298,2514983.75,3885428.17,0.0,0.0
40,CASH_OUT,190182.92,C1316711868,0.0,0.0,C1817160490,783755.51,973938.43,0.0,0.0
38,PAYMENT,6590.93,C238684703,0.0,0.0,M1510649292,0.0,0.0,0.0,0.0
96,PAYMENT,2042.58,C1879646501,17614.0,15571.42,M1735655602,0.0,0.0,0.0,0.0
34,CASH_OUT,444286.12,C347774702,0.0,0.0,C40133542,2918243.15,3362529.28,0.0,0.0
15,CASH_OUT,179133.18,C1220277265,103945.0,0.0,C855719422,940457.01,1119590.19,0.0,0.0
44,CASH_OUT,73622.87,C1676280600,0.0,0.0,C859497175,482947.47,556570.34,0.0,0.0
47,PAYMENT,5080.42,C1563463649,15397.0,10316.58,M1134082732,0.0,0.0,0.0,0.0
17,CASH_IN,16855.3,C1855093969,24160.0,41015.3,C340284091,351496.36,582595.19,0.0,0.0
15,PAYMENT,18305.08,C289767535,5319.0,0.0,M688961250,0.0,0.0,0.0,0.0
95,TRANSFER,105944.03,C682349333,0.0,0.0,C2128468531,291763.83,397707.87,0.0,0.0
16,PAYMENT,25386.49,C262248636,0.0,0.0,M863862699,0.0,0.0,0.0,0.0
37,CASH_IN,30854.59,C599496626,226873.0,257727.59,C133307374,908216.1,877361.51,0.0,0.0
20,CASH_OUT,49801.52,C478456683,15623.0,0.0,C1096719638,0.0,49801.52,0.0,0.0
15,PAYMENT,9834.61,C764423968,64042.0,54207.39,M1984009741,0.0,0.0,0.0,0.0
44,PAYMENT,1162.09,C1142268204,360.0,0.0,M1780293310,0.0,0.0,0.0,0.0
18,TRANSFER,526422.11,C86259406,22280.0,0.0,C86925810,268105.37,794527.48,0.0,0.0
43,CASH_IN,388093.02,C361266587,330804.25,718897.27,C449911178,6056674.59,5668581.57,0.0,0.0
21,CASH_IN,145528.99,C1425748835,18820.0,164348.99,C2029568256,5135.25,0.0,0.0,0.0
17,PAYMENT,2262.92,C539182757,0.0,0.0,M518231403,0.0,0.0,0.0,0.0
12,CASH_IN,140177.28,C864474718,12758267.86,12898445.14,C1307933246,5531553.49,6010748.52,0.0,0.0
12,PAYMENT,15857.5,C393814487,40913.0,25055.5,M845897215,0.0,0.0,0.0,0.0
17,PAYMENT,3185.37,C1411351278,25361.1,22175.73,M596371144,0.0,0.0,0.0,0.0
44,PAYMENT,1171.37,C1637186203,6843.37,5672.0,M792585885,0.0,0.0,0.0,0.0
45,PAYMENT,589.02,C1697261786,585.0,0.0,M1578506511,0.0,0.0,0.0,0.0
34,CASH_IN,40732.45,C1910869625,1803140.58,1843873.03,C977281429,1586965.99,1546233.54,0.0,0.0
9,PAYMENT,20868.7,C461262746,187763.61,166894.91,M1880872995,0.0,0.0,0.0,0.0
33,PAYMENT,8094.42,C430634398,5123.0,0.0,M1820019060,0.0,0.0,0.0,0.0
38,CASH_OUT,174170.05,C491499523,0.0,0.0,C1064252,567935.31,742105.36,0.0,0.0
105,TRANSFER,216351.05,C113536213,216351.05,0.0,C1976983084,0.0,0.0,1.0,0.0
45,CASH_OUT,2201.55,C692715099,166.0,0.0,C2060407965,0.0,2201.55,0.0,0.0
14,PAYMENT,3682.03,C1440300159,0.0,0.0,M262058213,0.0,0.0,0.0,0.0
12,PAYMENT,6373.88,C1748638191,291447.33,285073.45,M1585293447,0.0,0.0,0.0,0.0
47,CASH_OUT,390997.05,C1220003005,0.0,0.0,C1332081265,454863.14,845860.19,0.0,0.0
37,CASH_OUT,121283.91,C61500135,0.0,0.0,C919947743,1880001.16,2001285.07,0.0,0.0
10,PAYMENT,1935.4,C417697675,538202.09,536266.68,M492237422,0.0,0.0,0.0,0.0
11,TRANSFER,188374.12,C1414706095,0.0,0.0,C1880185595,3413696.68,3755465.24,0.0,0.0
20,PAYMENT,6392.46,C1134963716,69583.0,63190.54,M625524108,0.0,0.0,0.0,0.0
42,PAYMENT,49753.47,C817600901,0.0,0.0,M1658521319,0.0,0.0,0.0,0.0
9,CASH_OUT,156991.78,C846331785,0.0,0.0,C2104669058,497922.46,522848.03,0.0,0.0
47,CASH_OUT,119151.21,C223490232,20014.0,0.0,C1654867880,351368.37,470519.58,0.0,0.0
34,CASH_OUT,122926.64,C1266769792,0.0,0.0,C1778520449,500166.52,623093.16,0.0,0.0
11,CASH_IN,282225.49,C260134077,9051685.69,9333911.18,C718992903,282664.55,439.05,0.0,0.0
8,CASH_OUT,102970.0,C261184179,7419.0,0.0,C964931693,134435.58,237405.58,0.0,0.0
97,PAYMENT,30680.27,C246942036,0.0,0.0,M538914931,0.0,0.0,0.0,0.0
18,CASH_OUT,215164.62,C573685613,438.0,0.0,C1156597903,56479.0,257827.78,0.0,0.0
17,PAYMENT,9113.91,C1450034404,87236.37,78122.45,M664026834,0.0,0.0,0.0,0.0
35,CASH_OUT,117242.45,C776404568,80130.0,0.0,C266262804,0.0,117242.45,0.0,0.0
10,CASH_OUT,38264.07,C374121747,0.0,0.0,C990662375,70181.1,126845.5,0.0,0.0
37,CASH_OUT,9721.77,C96518679,30192.0,20470.23,C30367823,142517.3,152239.07,0.0,0.0
19,CASH_OUT,3415.05,C861687069,255.0,0.0,C660505423,579727.34,583142.39,0.0,0.0
44,PAYMENT,6636.82,C663952165,50229.0,43592.18,M534604476,0.0,0.0,0.0,0.0
20,CASH_OUT,22894.25,C188700175,0.0,0.0,C1062871350,1644240.07,1667134.32,0.0,0.0
12,CASH_IN,621950.72,C1611133942,6069.0,628019.72,C982547576,3778097.08,4456198.23,0.0,0.0
21,PAYMENT,1720.02,C511378361,0.0,0.0,M1065873529,0.0,0.0,0.0,0.0
40,PAYMENT,5897.69,C172864278,485496.2,479598.5,M1820771660,0.0,0.0,0.0,0.0
44,TRANSFER,3700.43,C36813407,408296.81,404596.38,C252944833,1266134.9,1269835.32,0.0,0.0
15,CASH_OUT,62661.97,C193063674,0.0,0.0,C45041735,460484.0,523145.97,0.0,0.0
15,CASH_IN,44777.88,C1564426714,4940343.27,4985121.15,C922062853,1446186.99,1514869.55,0.0,0.0
38,CASH_OUT,38064.7,C268217196,0.0,0.0,C1024290730,806595.78,844660.47,0.0,0.0
9,CASH_OUT,148866.52,C258025661,373288.15,224421.62,C1290601415,1227610.98,1376477.5,0.0,0.0
12,TRANSFER,162290.58,C1550527045,0.0,0.0,C1871989652,1532465.46,1786037.16,0.0,0.0
36,CASH_OUT,33450.31,C300135946,0.0,0.0,C341480442,1092600.49,1294745.8,0.0,0.0
11,CASH_OUT,176501.09,C1597875111,338645.74,162144.66,C2072783191,256561.77,433062.86,0.0,0.0
17,PAYMENT,1230.76,C1282329464,73988.21,72757.44,M2036563718,0.0,0.0,0.0,0.0
15,TRANSFER,67569.71,C397604898,105864.38,38294.67,C579487575,1862313.59,1929883.3,0.0,0.0
39,TRANSFER,195397.81,C1751660227,0.0,0.0,C803628420,3412949.95,3608347.76,0.0,0.0
18,CASH_OUT,260862.37,C416121749,0.0,0.0,C631947302,2289198.75,2772481.76,0.0,0.0
12,CASH_OUT,50423.26,C1985405157,655383.96,604960.7,C1828553250,424493.41,474916.67,0.0,0.0
18,CASH_OUT,407368.54,C2073936205,0.0,0.0,C250710008,681730.32,1644347.01,0.0,0.0
19,CASH_IN,108499.15,C406413305,51182.0,159681.15,C2087391820,32985.27,197871.7,0.0,0.0
10,CASH_IN,205938.1,C95055179,100435.0,306373.1,C2029896123,0.0,0.0,0.0,0.0
13,CASH_IN,108657.45,C16879789,7923629.38,8032286.84,C132584429,3808592.76,4165485.91,0.0,0.0
46,PAYMENT,10749.87,C994243140,0.0,0.0,M915380246,0.0,0.0,0.0,0.0
24,PAYMENT,36000.92,C896474871,95114.36,59113.45,M1496113007,0.0,0.0,0.0,0.0
19,CASH_OUT,78345.04,C1769226463,0.0,0.0,C661757508,651840.44,730185.48,0.0,0.0
40,TRANSFER,26950.06,C575969831,26950.06,0.0,C220147588,0.0,0.0,1.0,0.0
43,CASH_IN,33628.0,C1538683196,67188.0,100816.0,C623395017,0.0,0.0,0.0,0.0
95,PAYMENT,17511.51,C95806579,30230.0,12718.49,M475397350,0.0,0.0,0.0,0.0
17,CASH_OUT,95629.47,C1946689122,0.0,0.0,C983492037,211154.2,306783.68,0.0,0.0
45,PAYMENT,8258.99,C1393730829,19865.0,11606.01,M1921638370,0.0,0.0,0.0,0.0
15,CASH_OUT,142394.72,C927263156,5569.0,0.0,C1916427364,46417.44,188812.16,0.0,0.0
40,CASH_IN,182863.42,C1363696925,50759.0,233622.42,C1983352748,63074.13,0.0,0.0,0.0
23,PAYMENT,6465.51,C975789230,1051.0,0.0,M281251816,0.0,0.0,0.0,0.0
18,CASH_OUT,271744.47,C759283065,0.0,0.0,C1560056122,3655955.87,3927700.34,0.0,0.0
44,CASH_OUT,41489.6,C678425072,129279.0,87789.4,C1224694905,1322538.09,1364027.69,0.0,0.0
7,PAYMENT,1407.22,C1444010937,0.0,0.0,M1387042399,0.0,0.0,0.0,0.0
7,CASH_OUT,28713.03,C702489346,0.0,0.0,C1289453529,57884.0,136750.07,0.0,0.0
35,CASH_IN,79794.28,C572246048,178565.0,258359.28,C1673351486,0.0,0.0,0.0,0.0
13,PAYMENT,17599.03,C328405984,0.0,0.0,M1256629412,0.0,0.0,0.0,0.0
39,PAYMENT,1934.11,C1096692210,11198.0,9263.89,M1422179117,0.0,0.0,0.0,0.0
14,CASH_OUT,300160.61,C952149200,276.0,0.0,C154028143,768464.99,1183321.52,0.0,0.0
13,CASH_OUT,255888.25,C136882535,26788.87,0.0,C1150804100,296841.54,775833.66,0.0,0.0
17,CASH_OUT,56800.27,C439756273,242.0,0.0,C861515347,197887.87,254688.14,0.0,0.0
18,PAYMENT,5405.54,C1776442824,144.0,0.0,M1925996922,0.0,0.0,0.0,0.0
41,PAYMENT,9700.8,C1557017129,141451.0,131750.2,M1319592740,0.0,0.0,0.0,0.0
9,PAYMENT,22307.61,C886398137,27809.04,5501.43,M1872308513,0.0,0.0,0.0,0.0
84,TRANSFER,296349.8,C1660861590,296349.8,0.0,C852926396,0.0,0.0,1.0,0.0
34,PAYMENT,25863.57,C1323409439,0.0,0.0,M2031377834,0.0,0.0,0.0,0.0
20,PAYMENT,7276.25,C605117293,11749.88,4473.63,M862522447,0.0,0.0,0.0,0.0
16,CASH_OUT,529402.62,C388468535,0.0,0.0,C1654336229,735739.26,1265141.88,0.0,0.0
40,PAYMENT,6026.28,C1894611182,0.0,0.0,M472384128,0.0,0.0,0.0,0.0
20,CASH_OUT,323923.98,C612894081,0.0,0.0,C1450828900,468287.35,792211.33,0.0,0.0
40,CASH_OUT,415970.52,C2143483304,0.0,0.0,C2129847084,29706031.93,30122002.45,0.0,0.0
34,CASH_IN,118464.79,C1559477360,11570.0,130034.79,C2111703679,51380.0,0.0,0.0,0.0
34,PAYMENT,16011.35,C698971053,0.0,0.0,M217304926,0.0,0.0,0.0,0.0
77,TRANSFER,9039246.82,C1074348771,9039246.82,0.0,C306278286,0.0,0.0,1.0,0.0
14,CASH_OUT,20948.04,C1666036166,85566.0,64617.96,C1441210143,269173.85,290121.89,0.0,0.0
96,TRANSFER,111911.42,C957293875,151675.0,39763.58,C503701693,0.0,111911.42,0.0,0.0
36,PAYMENT,22018.83,C1597038785,0.0,0.0,M48454566,0.0,0.0,0.0,0.0
15,PAYMENT,14868.73,C1822871839,550482.37,535613.64,M36781686,0.0,0.0,0.0,0.0
14,PAYMENT,19239.81,C1872732368,0.0,0.0,M1931569471,0.0,0.0,0.0,0.0
10,CASH_IN,290879.54,C1167015704,245545.0,536424.54,C1158705084,0.0,28447.8,0.0,0.0
7,CASH_OUT,257782.11,C1648347983,0.0,0.0,C490150701,2108061.65,1983599.05,0.0,0.0
11,CASH_OUT,16408.16,C2062384698,0.0,0.0,C377480717,294522.02,310930.17,0.0,0.0
10,CASH_OUT,119569.26,C1788255330,132302.91,12733.66,C1441652121,61069.16,180638.41,0.0,0.0
21,PAYMENT,1460.5,C1972848510,839455.0,837994.5,M156728884,0.0,0.0,0.0,0.0
37,CASH_IN,135883.55,C911629375,0.0,135883.55,C1046292940,209506.76,73623.21,0.0,0.0
41,CASH_OUT,299457.35,C874766830,8437.0,0.0,C319488960,75721.44,375178.79,0.0,0.0
19,CASH_OUT,177785.04,C2134323108,0.0,0.0,C1714813968,5551018.43,5856151.84,0.0,0.0
94,CASH_OUT,372629.31,C1339185203,0.0,0.0,C1142098871,1037405.19,1410034.5,0.0,0.0
42,CASH_IN,74900.33,C1720082224,113012.0,187912.33,C370615724,2259133.2,2132406.1,0.0,0.0
8,PAYMENT,6373.59,C1122839645,25025.0,18651.41,M283593725,0.0,0.0,0.0,0.0
37,CASH_OUT,104138.35,C1770834853,0.0,0.0,C253298665,4559568.64,4467499.94,0.0,0.0
11,PAYMENT,5477.98,C24109093,0.0,0.0,M56735787,0.0,0.0,0.0,0.0
42,PAYMENT,25923.82,C9579856,2651.0,0.0,M1173083122,0.0,0.0,0.0,0.0
37,PAYMENT,19713.25,C27377150,0.0,0.0,M2060517685,0.0,0.0,0.0,0.0
13,CASH_OUT,407257.75,C1828397846,20475.0,0.0,C1564345300,187573.22,594830.97,0.0,0.0
9,PAYMENT,21776.01,C1771282097,0.0,0.0,M1082584788,0.0,0.0,0.0,0.0
36,CASH_OUT,108690.38,C249898877,20881.0,0.0,C393940183,1002015.61,1424481.67,0.0,0.0
18,CASH_IN,2354.84,C1898493143,32166.0,34520.84,C502348426,51070.45,48715.61,0.0,0.0
17,CASH_IN,214165.41,C479717799,417350.0,631515.41,C1209490758,0.0,0.0,0.0,0.0
35,CASH_OUT,26369.06,C501795987,24103.0,0.0,C2033001928,1893029.93,1919398.99,0.0,0.0
38,TRANSFER,1127115.72,C23434714,37803.0,0.0,C1362655063,0.0,1127115.72,0.0,0.0
11,CASH_OUT,24615.81,C828624512,270393.27,245777.46,C353292294,965209.19,493943.55,0.0,0.0
15,CASH_OUT,4784.33,C268571053,9984.0,5199.67,C1688764007,358727.55,363511.88,0.0,0.0
11,PAYMENT,9072.52,C1881429706,11055.0,1982.48,M1739126301,0.0,0.0,0.0,0.0
8,PAYMENT,9562.05,C1602120203,22717.0,13154.95,M1947097084,0.0,0.0,0.0,0.0
17,CASH_IN,247287.52,C1990654257,11371.0,258658.52,C204753328,0.0,0.0,0.0,0.0
10,CASH_OUT,51927.19,C2142034710,0.0,0.0,C236026675,256374.87,474189.39,0.0,0.0
17,TRANSFER,1326187.74,C1509575198,102868.83,0.0,C1204684191,14678424.49,16004612.23,0.0,0.0
11,PAYMENT,1938.69,C106126066,246862.2,244923.51,M567661138,0.0,0.0,0.0,0.0
38,PAYMENT,7672.92,C532935519,249469.78,241796.86,M1660634609,0.0,0.0,0.0,0.0
12,CASH_IN,209452.46,C1310560879,5010113.45,5219565.91,C71242230,215550.25,6097.79,0.0,0.0
17,CASH_OUT,166630.41,C872422497,5412.0,0.0,C359090492,9958.0,544419.82,0.0,0.0
19,CASH_OUT,39714.7,C291319773,0.0,0.0,C1781548235,4994728.42,5337691.36,0.0,0.0
16,CASH_OUT,434007.75,C553266155,2571.0,0.0,C1121803751,943274.62,1377282.37,0.0,0.0
42,PAYMENT,14470.88,C1175835289,34223.77,19752.89,M131751917,0.0,0.0,0.0,0.0
36,TRANSFER,58499.76,C1712748517,0.0,0.0,C1366332827,575395.16,40998.88,0.0,0.0
18,CASH_IN,97325.54,C209800560,1042702.19,1140027.73,C1850180796,15023717.96,15012640.91,0.0,0.0
37,PAYMENT,13709.78,C1788268745,0.0,0.0,M506401221,0.0,0.0,0.0,0.0
11,TRANSFER,631914.98,C170439310,0.0,0.0,C89146006,1082432.11,1714347.08,0.0,0.0
12,CASH_OUT,141890.53,C38210629,25694.0,0.0,C1014972653,0.0,0.0,0.0,0.0
19,PAYMENT,6647.42,C1450350739,0.0,0.0,M1899991138,0.0,0.0,0.0,0.0
11,CASH_IN,209335.77,C1045007159,1723076.9,1932412.67,C1554540309,11118041.53,11787651.34,0.0,0.0
12,CASH_IN,93682.57,C1956185629,4617.0,98299.57,C147135576,175700.55,0.0,0.0,0.0
18,CASH_IN,20327.56,C232822318,19751024.44,19771352.0,C113248052,31084.54,10756.98,0.0,0.0
43,PAYMENT,2786.93,C1958565230,5490.0,2703.07,M1753785280,0.0,0.0,0.0,0.0
13,CASH_OUT,105448.95,C877133669,244086.0,138637.05,C1975607158,583098.47,688547.42,0.0,0.0
45,CASH_OUT,7339.72,C295959732,0.0,0.0,C1259769769,4328998.22,4336337.94,0.0,0.0
42,CASH_IN,42868.34,C925526562,3950559.59,3993427.93,C1375916822,244836.92,201968.58,0.0,0.0
16,CASH_OUT,219634.2,C1138382248,1002.0,0.0,C96241660,109335.0,328969.2,0.0,0.0
19,CASH_OUT,58204.11,C255672280,13509.0,0.0,C1000909769,524719.2,582923.31,0.0,0.0
43,CASH_OUT,218834.93,C682530144,1041.0,0.0,C842965548,68703.14,287538.07,0.0,0.0
46,PAYMENT,8853.31,C359684687,52377.56,43524.25,M1735694997,0.0,0.0,0.0,0.0
37,CASH_OUT,24072.75,C366375194,0.0,0.0,C1811840022,1278707.56,1302780.31,0.0,0.0
113,CASH_OUT,37119.58,C39621039,37119.58,0.0,C1336335026,0.0,37119.58,1.0,0.0
14,PAYMENT,21772.91,C715220564,0.0,0.0,M723286379,0.0,0.0,0.0,0.0
8,CASH_OUT,81302.73,C355341802,35002.0,0.0,C785703145,30993.0,169830.4,0.0,0.0
37,CASH_OUT,132268.15,C689050440,0.0,0.0,C459490337,225238.12,357506.27,0.0,0.0
44,PAYMENT,4046.82,C1988139005,49862.81,45815.99,M1757618163,0.0,0.0,0.0,0.0
17,CASH_IN,85607.04,C114001386,102.0,85709.04,C515442419,402265.56,316658.52,0.0,0.0
11,CASH_OUT,433722.5,C1277084617,0.0,0.0,C891020651,9991907.58,10425630.08,0.0,0.0
44,PAYMENT,5288.78,C1921608461,35130.95,29842.18,M1861223285,0.0,0.0,0.0,0.0
40,CASH_OUT,277396.23,C1187476451,0.0,0.0,C287178653,511842.65,789238.89,0.0,0.0
43,TRANSFER,350789.59,C1709961291,350789.59,0.0,C1364728606,0.0,276871.71,1.0,0.0
8,PAYMENT,17930.29,C769405940,116496.39,98566.1,M1668173782,0.0,0.0,0.0,0.0
11,TRANSFER,1618319.19,C122888195,15475.0,0.0,C1877266199,399442.0,1579384.53,0.0,0.0
11,CASH_IN,266803.61,C31015759,21579430.27,21846233.88,C515578013,426606.68,240793.22,0.0,0.0
35,CASH_OUT,119949.98,C1935233395,0.0,0.0,C1879029586,1506926.53,1626876.51,0.0,0.0
14,CASH_IN,245061.54,C1364705317,4507561.65,4752623.19,C1795997572,314368.78,69307.24,0.0,0.0
16,DEBIT,73.53,C719933573,5523.0,5449.47,C2037262376,797762.09,1095558.99,0.0,0.0
15,PAYMENT,8103.44,C945022181,464233.58,456130.15,M1856210605,0.0,0.0,0.0,0.0
18,PAYMENT,1747.55,C858286697,160645.43,158897.88,M1239498317,0.0,0.0,0.0,0.0
17,CASH_OUT,367487.75,C1585073663,226945.82,0.0,C1456351628,144829.0,512316.76,0.0,0.0
44,CASH_OUT,534255.94,C1829721095,534255.94,0.0,C991247178,24559.0,558814.94,1.0,0.0
21,PAYMENT,2278.04,C281394524,61663.0,59384.96,M1123409896,0.0,0.0,0.0,0.0
21,CASH_IN,21517.86,C1639359151,2121.0,23638.86,C1095446005,1411218.88,1389701.02,0.0,0.0
41,PAYMENT,4464.9,C934905492,210416.0,205951.1,M1049221951,0.0,0.0,0.0,0.0
24,PAYMENT,10010.52,C1348189308,64256.0,54245.48,M237816509,0.0,0.0,0.0,0.0
34,CASH_OUT,606463.0,C1605597074,136554.48,0.0,C1246074457,2496979.63,3103442.63,0.0,0.0
12,CASH_OUT,204887.57,C1788876273,0.0,0.0,C1922859107,1009817.24,1214704.81,0.0,0.0
11,CASH_OUT,169797.03,C1486370488,0.0,0.0,C297924141,2503307.01,2673104.04,0.0,0.0
38,CASH_IN,205866.67,C136532521,18507004.1,18712870.77,C205777727,4786233.66,4580366.99,0.0,0.0
8,CASH_OUT,24436.92,C1379397140,0.0,0.0,C2078448324,397709.04,703316.17,0.0,0.0
93,CASH_IN,252067.46,C1497640958,1445416.5,1697483.96,C523126423,1443527.38,1191459.92,0.0,0.0
11,CASH_OUT,170974.04,C834808754,31756.0,0.0,C685321602,0.0,170974.04,0.0,0.0
